WAGE	AGE	AGE2	AGEW	AGEY	CHILDREN	DEGREEW	FEDUCA	FEDUCH	GRADCOLLW	GRADHS	GRADHSW	HAPPINESS	MARRIED	MEDUCA	MEDUCH	SEX	YEARSCOLL	STATE	GRADCOLL	DEGREE
7.75	25	625	0	0	0	0	0	4	0	3	0	1	2	0	4	1	0	45	0	0
22.5	59	3481	39	16	1	0	0	4	0	1	1	1	1	0	4	1	0	6	0	0
30.38999939	51	2601	50	0	0	0	0	4	0	1	1	2	1	0	4	1	3	48	5	0
28	46	2116	0	0	0	0	12	0	0	0	0	3	4	10	0	2	0	36	0	0
10.5	74	5476	0	0	0	0	0	2	0	1	0	3	3	0	2	2	0	51	0	0
15	21	441	19	0	0	0	0	3	0	3	1	3	2	0	3	1	0	24	0	0
10	20	400	0	0	0	0	0	6	0	1	0	3	2	0	6	1	3	21	5	0
7.800000191	19	361	0	0	0	0	0	4	0	1	0	2	2	0	7	1	1	26	5	0
26	54	2916	54	0	0	0	0	6	0	1	1	1	1	0	2	1	0	39	0	0
21.89999962	45	2025	41	0	0	1	0	2	1	2	1	3	1	0	6	1	2	6	5	0
20.14999962	58	3364	51	0	0	2	0	2	1	1	1	3	1	0	4	1	0	34	0	0
10.81000042	26	676	0	0	0	0	0	7	0	1	0	3	2	0	7	1	5	24	1	2
15	38	1444	37	11	2	2	0	7	1	1	1	2	1	0	7	1	2	49	5	0
11	23	529	0	0	0	0	0	4	0	2	0	3	2	0	7	2	0	51	0	0
14.75	33	1089	0	0	0	0	0	4	0	1	0	3	2	0	6	1	4	1	5	0
2.130000114	27	729	0	0	0	0	0	6	0	1	0	2	2	0	6	2	4	48	1	2
35	37	1369	32	1	1	1	0	8	1	1	1	1	1	0	7	1	4	48	1	2
19	47	2209	0	0	0	0	0	4	0	2	0	2	4	0	4	1	0	25	0	0
11.5	23	529	0	3	2	0	0	4	0	1	0	3	2	0	4	2	0	51	0	0
7.25	18	324	0	0	0	0	0	4	0	1	0	3	2	0	3	1	0	22	0	0
10	46	2116	47	0	0	0	0	4	0	1	1	1	1	0	1	1	0	13	0	0
18	55	3025	0	0	0	0	0	4	0	1	0	0	5	0	4	2	0	39	0	0
9	27	729	0	0	0	0	0	2	0	1	0	4	2	0	4	1	0	24	0	0
975	24	576	0	0	0	0	0	4	0	1	0	2	2	0	4	2	2	22	5	0
17	27	729	0	0	0	0	0	2	0	1	0	2	2	0	7	1	0	6	0	0
15	32	1024	0	0	0	0	0	4	0	1	0	3	4	0	5	1	0	55	0	0
26	26	676	25	0	0	6	0	7	1	1	1	2	2	0	7	1	4	25	1	2
12	51	2601	0	14	1	0	12	0	0	1	0	1	4	8	0	1	0	22	0	0
13.98999977	35	1225	0	0	0	0	0	4	0	1	0	2	5	0	4	1	2	39	5	0
26	35	1225	35	1	1	1	0	2	1	1	1	1	1	0	4	1	4	12	1	1
14.5	31	961	0	0	0	0	0	4	0	1	0	2	2	0	4	2	0	25	0	0
20	27	729	0	0	0	0	0	7	0	1	0	3	2	0	7	1	0	41	0	0
10.25	49	2401	0	0	0	0	0	3	0	1	0	2	2	0	4	1	0	48	0	0
14.55000019	31	961	32	7	2	0	0	3	0	1	1	3	1	0	4	1	2	51	1	1
9	27	729	26	5	1	0	0	4	5	1	1	2	1	0	4	1	0	22	0	0
12	56	3136	48	0	0	0	0	4	0	1	1	3	1	0	4	1	4	42	1	2
18	33	1089	0	0	0	0	0	6	0	1	0	3	2	0	6	1	3	24	5	0
22.01000023	37	1369	0	0	0	0	0	3	0	1	0	3	4	0	4	1	1	55	5	0
11	33	1089	29	1	2	0	0	8	5	1	1	2	2	0	7	1	1	15	5	0
10.30000019	22	484	20	0	0	0	0	2	0	1	1	2	2	0	3	1	0	29	0	0
18	28	784	26	0	0	2	0	4	1	1	1	2	1	0	6	1	3	19	1	1
11.22999954	21	441	24	2	2	0	0	7	0	1	1	2	1	0	7	1	0	42	0	0
12	48	2304	0	13	2	0	0	6	0	1	0	3	2	0	3	2	0	48	0	0
22.5	25	625	27	0	0	3	0	4	1	1	1	1	1	0	6	1	4	36	1	1
1	64	4096	0	0	0	0	0	7	0	1	0	1	5	0	6	2	5	36	1	4
20.78000069	54	2916	54	12	2	1	0	4	1	1	1	3	1	0	4	1	2	39	1	1
2.130000114	34	1156	0	15	1	0	0	4	0	1	0	3	2	0	4	2	0	18	0	0
10	58	3364	0	0	0	0	0	3	0	1	0	3	3	0	4	2	0	6	0	0
13.10000038	27	729	0	0	0	0	0	3	0	1	0	3	2	0	3	2	2	18	1	1
8.5	63	3969	0	6	1	0	6	0	0	2	0	1	5	6	0	2	2	4	5	0
9.539999962	42	1764	0	15	2	0	0	4	0	1	0	1	4	0	4	2	0	45	0	0
7.25	19	361	0	0	0	0	0	4	0	3	0	1	2	0	4	1	0	45	0	0
35	57	3249	53	0	0	0	0	4	5	1	1	3	1	0	4	1	0	24	0	0
14	33	1089	29	10	1	0	0	4	0	1	2	3	1	0	4	1	1	37	5	0
8	23	529	23	0	0	2	0	8	1	1	1	2	1	0	7	1	3	31	5	0
9.649999619	44	1936	0	0	0	0	0	4	0	1	0	2	4	0	4	1	1	42	5	0
20	19	361	0	0	0	0	0	4	0	1	0	3	2	0	4	1	0	2	0	0
13.65999985	27	729	0	1	4	0	0	7	0	1	0	3	5	0	7	2	5	37	1	2
11	40	1600	0	0	0	0	0	4	0	1	0	1	2	0	4	2	1	11	5	0
19.64999962	33	1089	0	8	2	0	0	4	0	1	0	1	4	0	4	2	2	6	1	1
10.14999962	24	576	0	2	4	0	0	4	0	3	0	3	1	0	4	2	0	37	0	0
10	46	2116	57	0	0	0	0	4	0	1	1	2	1	0	5	1	4	42	1	2
27	38	1444	35	3	1	2	0	0	1	1	1	1	1	0	0	1	0	6	0	0
12.75	39	1521	40	1	2	0	0	7	5	1	1	4	1	0	4	1	4	41	1	2
7.909999847	31	961	0	0	0	0	0	4	0	1	0	2	2	0	3	2	2	22	1	1
16	53	2809	58	0	0	0	0	4	0	1	3	2	1	0	4	1	2	42	1	1
10	32	1024	25	1	4	0	0	4	0	1	1	1	1	0	4	1	0	48	0	0
18.64999962	31	961	0	0	0	0	0	8	0	1	0	1	2	0	7	1	4	37	1	2
28	33	1089	0	0	0	0	0	4	0	1	0	2	5	0	4	1	0	48	0	0
9.75	27	729	23	4	1	0	0	4	5	1	1	3	2	0	6	1	1	17	5	0
10.25	37	1369	0	0	0	0	0	4	0	1	0	2	4	0	3	1	0	18	0	0
13	59	3481	55	0	0	0	0	2	5	1	1	2	1	0	3	1	0	5	0	0
16.5	36	1296	37	5	3	0	12	6	5	1	2	2	1	12	0	1	3	12	1	1
9	23	529	0	0	0	0	6	0	0	1	0	3	2	6	0	2	0	48	0	0
16	57	3249	0	0	0	0	0	4	0	1	0	1	3	0	4	2	2	45	5	0
15	59	3481	0	0	0	0	0	1	0	1	0	2	4	0	2	1	0	28	0	0
12	27	729	0	0	0	0	0	6	0	1	0	2	2	0	4	2	3	30	5	0
20	63	3969	61	0	0	1	0	2	1	1	2	3	1	0	4	1	1	51	5	0
15.65999985	40	1600	36	1	3	0	0	4	5	1	1	3	1	0	4	1	0	31	0	0
3.880000114	25	625	0	0	0	0	0	5	0	1	0	3	2	0	5	2	2	24	5	0
27.5	38	1444	35	10	4	1	0	4	1	1	1	2	1	0	4	1	1	28	5	0
24.29999924	55	3025	52	0	0	0	0	4	0	1	1	3	1	0	4	1	0	30	0	0
15.85000038	27	729	25	0	0	0	0	6	5	1	1	2	1	0	4	1	4	29	1	2
15	45	2025	43	9	2	0	3	0	0	0	0	2	1	0	0	1	0	6	0	0
12.93000031	54	2916	0	0	0	0	0	3	0	1	0	1	2	0	3	1	0	5	0	0
10.25	33	1089	0	0	0	0	0	5	0	1	0	3	2	0	5	2	0	18	0	0
10.5	31	961	0	0	0	0	0	3	0	3	0	3	2	0	3	2	0	42	0	0
8.5	42	1764	0	0	0	0	0	1	0	2	0	3	4	0	2	2	0	51	0	0
13.10000038	27	729	0	0	0	0	0	4	0	1	0	2	2	0	6	2	5	23	1	3
10	26	676	0	3	4	0	0	6	0	2	0	3	2	0	6	2	4	26	5	0
9.5	24	576	0	0	0	0	0	6	0	1	0	2	5	0	4	2	1	6	5	0
23.40999985	40	1600	0	0	0	0	0	4	0	1	0	3	2	0	4	1	1	9	5	0
13	53	2809	0	16	1	0	0	4	0	1	0	4	4	0	6	2	2	48	5	0
14.5	52	2704	45	0	0	0	0	4	0	1	1	2	1	0	4	1	2	47	5	0
10	45	2025	54	0	0	0	0	0	0	1	3	2	1	0	0	1	0	22	0	0
16	20	400	19	3	1	0	0	4	0	3	3	1	2	0	7	1	0	4	0	0
25	27	729	0	0	0	0	0	8	0	1	0	3	2	0	7	2	4	17	1	5
12	35	1225	0	15	1	0	0	4	0	1	0	3	5	0	4	2	2	1	1	1
11.25	23	529	0	2	1	0	0	6	0	1	0	3	5	0	6	2	5	13	5	0
10.5	22	484	0	0	0	0	0	7	0	1	0	3	2	0	6	2	3	8	5	0
15	25	625	25	1	2	0	3	0	0	1	1	3	1	6	0	1	3	6	1	1
15	40	1600	0	9	2	0	0	4	0	1	0	3	4	0	4	2	4	42	1	2
15	32	1024	0	0	0	0	0	2	0	1	0	2	2	0	3	1	1	18	5	0
10.52000046	28	784	0	2	2	0	0	5	0	1	0	2	2	0	6	2	1	39	5	0
13.5	27	729	32	1	3	0	0	3	0	1	1	1	1	0	6	1	0	45	0	0
2.829999924	21	441	0	0	0	0	0	4	0	1	0	1	2	0	4	2	0	44	0	0
20.64999962	30	900	23	1	1	1	0	4	1	2	1	2	2	0	5	1	0	19	0	0
7.25	35	1225	0	0	0	0	0	4	0	1	0	2	2	0	4	2	0	8	0	0
11	20	400	20	1	2	0	0	4	0	1	1	3	2	0	4	1	0	39	0	0
11.89000034	25	625	0	0	0	0	0	7	0	1	0	2	2	0	7	2	4	27	1	2
27.92000008	39	1521	38	3	1	2	0	4	1	1	1	3	1	0	4	1	0	29	0	0
20	35	1225	37	1	3	0	0	7	0	1	1	2	1	0	7	1	1	34	5	0
9	34	1156	41	6	3	0	0	8	5	1	1	1	2	0	4	1	0	22	0	0
22	25	625	0	0	0	0	0	3	0	1	0	1	2	0	4	2	2	11	5	0
8.399999619	46	2116	0	10	1	0	0	5	0	1	0	3	4	0	4	2	0	26	0	0
20	37	1369	36	2	1	1	0	4	1	1	1	2	1	0	4	1	0	42	0	0
13	50	2500	0	0	0	0	0	3	0	1	0	3	4	0	2	1	0	37	0	0
43.04999924	41	1681	44	12	2	0	0	7	5	1	1	2	1	0	7	1	4	42	1	2
22	44	1936	45	0	0	0	0	2	5	1	1	3	1	0	2	1	0	47	0	0
8.25	24	576	0	0	0	0	0	4	0	2	0	2	2	0	4	1	0	39	0	0
11.07999992	25	625	0	0	0	0	0	7	0	1	0	1	2	0	4	2	0	6	0	0
11.85000038	27	729	0	0	0	0	0	6	0	1	0	2	4	0	6	2	2	19	1	1
19.10000038	22	484	22	0	0	1	0	4	1	1	1	2	1	0	4	1	2	21	1	1
7.849999905	35	1225	0	7	4	0	0	4	0	1	0	1	5	2	3	2	0	48	0	0
30	35	1225	36	11	1	2	0	4	1	1	1	1	2	0	4	1	2	42	5	0
10	24	576	0	0	0	0	2	2	0	1	0	3	2	0	4	2	0	22	0	0
32	46	2116	0	5	2	0	0	4	0	1	0	3	4	0	4	2	1	13	5	0
13.10000038	51	2601	45	0	0	0	0	1	0	3	1	3	1	0	2	1	0	45	0	0
54	47	2209	36	6	2	2	0	4	1	1	1	2	1	0	4	1	5	36	1	2
23.5	29	841	25	1	2	1	0	3	1	1	1	1	1	0	3	1	0	1	0	0
33	24	576	0	0	0	0	0	8	0	1	0	2	2	0	8	2	4	39	1	2
18	29	841	27	0	0	2	0	4	1	1	1	3	1	0	4	1	3	13	5	0
16.85000038	32	1024	0	0	0	0	0	7	0	1	0	1	4	0	7	2	0	25	0	0
35	40	1600	36	14	1	0	0	4	0	1	1	2	1	0	4	1	0	13	0	0
16.07999992	29	841	0	1	1	0	0	4	0	1	0	3	2	0	3	2	0	48	0	0
27.29999924	36	1296	37	6	2	0	3	6	5	1	1	2	1	0	4	1	2	45	1	1
10	45	2025	0	0	0	0	6	0	0	2	0	3	5	6	0	2	0	55	0	0
13	27	729	28	6	2	0	0	3	0	3	1	3	2	0	4	1	0	24	0	0
13.98999977	22	484	0	0	0	0	0	4	0	1	0	1	2	0	7	1	0	24	0	0
27.87999916	24	576	0	0	0	0	0	6	0	1	0	2	2	0	6	1	4	33	1	2
25	36	1296	34	5	1	1	0	4	1	1	1	1	1	0	4	1	1	21	5	0
9.5	26	676	0	3	1	0	0	4	0	3	0	3	4	0	4	2	0	35	0	0
8.899999619	36	1296	0	6	4	0	0	3	0	1	0	1	5	0	3	2	0	45	0	0
10	39	1521	36	1	4	0	0	0	0	0	0	3	1	0	0	1	0	48	0	0
20	26	676	25	0	0	2	0	4	1	2	1	2	2	0	6	1	0	6	0	0
8.5	31	961	25	0	0	0	0	2	0	3	1	1	4	0	4	1	0	47	0	0
28.04999924	44	1936	40	5	2	3	0	6	1	1	1	2	1	0	4	1	4	6	1	2
12	23	529	0	0	0	0	0	4	0	1	0	3	2	0	4	1	1	37	5	0
12.5	20	400	0	0	0	0	0	4	0	1	0	1	2	0	7	2	2	4	5	0
9.350000381	22	484	0	0	0	0	0	4	0	1	0	3	2	0	7	1	2	4	5	0
23	47	2209	46	0	0	1	0	4	1	1	1	2	1	0	4	1	2	51	1	1
26.92000008	37	1369	44	16	1	2	0	3	1	1	1	3	1	0	4	1	0	47	0	0
6.25	27	729	28	0	0	2	0	4	1	1	1	2	1	0	4	1	2	6	5	0
23	35	1225	35	0	0	3	0	4	1	1	1	2	1	0	4	1	1	45	5	0
9	29	841	0	0	0	0	0	4	0	1	0	1	2	0	4	2	0	26	0	0
15	23	529	0	0	0	0	0	8	0	1	0	3	2	0	6	1	2	6	5	0
13	34	1156	28	2	1	0	0	5	5	2	1	1	1	0	7	1	0	26	0	0
11	25	625	30	4	2	0	0	4	0	1	1	1	1	0	4	1	0	28	0	0
9.5	23	529	0	0	0	0	0	4	0	1	0	2	2	0	8	2	3	6	5	0
10	31	961	0	0	0	0	0	7	0	1	0	1	2	0	8	2	0	42	0	0
9.5	25	625	0	0	0	0	0	4	0	1	0	1	2	0	4	1	3	31	1	1
12.80000019	36	1296	0	12	2	0	0	3	0	2	0	3	5	0	4	2	0	24	0	0
20	42	1764	46	0	0	2	0	4	1	1	2	1	1	0	6	1	0	48	0	0
10.65999985	43	1849	35	12	1	1	0	3	1	3	1	3	1	0	5	1	0	5	0	0
10.5	21	441	19	1	3	0	0	4	0	2	2	3	2	0	4	1	0	13	0	0
7.25	37	1369	0	13	1	0	0	3	0	1	0	2	4	0	4	2	0	5	0	0
19	51	2601	0	0	0	0	0	4	0	1	0	3	2	0	4	2	2	32	1	1
14	24	576	0	0	0	0	0	8	0	2	0	2	2	0	4	1	0	34	0	0
10	51	2601	0	16	1	0	0	2	0	3	0	1	2	0	3	2	0	45	0	0
9.5	20	400	0	0	0	0	0	4	0	1	0	2	2	0	4	2	0	39	0	0
11.5	35	1225	0	2	2	0	0	6	0	1	0	3	5	0	6	2	4	5	1	2
10.14000034	59	3481	53	0	0	0	0	2	5	1	1	2	1	0	4	1	5	24	1	2
12	24	576	0	7	1	0	0	3	0	2	0	2	2	0	2	2	2	24	5	0
14	48	2304	0	15	1	0	0	6	0	1	0	3	4	0	4	2	2	34	1	1
34.34000015	58	3364	0	0	0	0	0	2	0	1	0	3	2	0	5	2	5	27	1	3
18.5	46	2116	47	4	1	0	16	0	0	0	0	1	4	6	0	1	0	25	0	0
9	37	1369	0	0	0	0	0	4	0	1	0	2	2	0	4	1	0	45	0	0
28	38	1444	38	8	2	1	0	0	1	1	1	2	1	0	0	1	0	42	0	0
39.61999893	36	1296	37	5	1	2	0	4	1	1	1	1	1	0	6	1	0	51	0	0
17	29	841	29	3	1	0	0	0	5	3	1	2	1	0	0	1	0	18	0	0
15	21	441	0	0	0	0	0	5	0	2	0	4	2	0	8	2	3	6	5	0
9.210000038	38	1444	29	6	2	1	0	2	1	2	1	2	1	0	4	1	2	18	5	0
10	27	729	24	3	1	0	0	4	0	2	3	3	1	0	6	1	0	41	0	0
24	52	2704	0	0	0	0	0	4	0	1	0	2	1	0	4	2	1	24	5	0
7.75	19	361	0	0	0	0	0	5	0	1	0	2	2	0	7	2	1	40	5	0
14	23	529	18	0	0	0	0	4	0	3	3	1	2	0	4	1	0	42	0	0
13.59000015	24	576	0	1	1	0	12	6	0	1	0	2	2	0	6	2	3	51	5	0
10	49	2401	0	17	1	0	0	3	0	1	0	3	4	0	3	2	0	37	0	0
14.88000011	36	1296	0	4	1	0	0	2	0	1	0	3	2	0	4	2	0	45	0	0
9	24	576	0	0	0	0	0	4	0	3	0	4	2	0	3	2	0	18	0	0
39.38000107	57	3249	0	0	0	0	0	7	0	1	0	2	3	0	8	1	4	4	1	2
23	44	1936	0	0	0	0	0	6	0	1	0	2	2	0	3	2	2	17	5	0
10.75	32	1024	23	1	1	0	0	5	0	2	1	2	4	0	4	1	0	48	0	0
29	29	841	0	0	0	0	0	6	0	1	0	1	2	0	4	2	3	17	1	1
13	30	900	30	12	2	0	0	4	0	1	1	2	2	0	4	1	0	6	0	0
11.5	24	576	23	1	1	0	0	2	0	2	1	2	1	0	2	1	0	46	0	0
12.35000038	42	1764	0	14	1	0	0	5	0	1	0	3	4	0	6	2	0	29	0	0
11	23	529	29	2	1	1	0	3	1	1	1	1	1	0	3	1	0	5	0	0
14.5	22	484	0	1	1	0	0	4	0	1	0	1	2	0	7	2	2	28	5	0
15.85000038	47	2209	42	11	2	0	0	4	5	1	1	3	1	0	3	1	3	45	1	1
9.5	26	676	25	1	1	0	8	0	5	1	1	2	1	8	0	1	0	6	0	0
165	53	2809	58	0	0	2	0	4	1	1	1	2	1	0	4	1	4	13	1	2
11.39999962	34	1156	0	10	2	0	0	4	0	1	0	4	4	0	4	2	2	18	1	1
15	23	529	0	0	0	0	0	5	0	1	0	3	2	0	6	1	0	24	0	0
13	25	625	24	1	2	1	0	6	1	3	1	2	2	0	7	1	0	8	0	0
7.25	27	729	27	2	3	0	0	6	5	1	1	3	1	0	8	1	2	11	5	0
10.25	47	2209	0	0	0	0	0	4	0	1	0	3	4	0	6	2	2	45	1	1
19	36	1296	37	6	1	0	0	7	5	1	1	3	1	0	7	1	0	42	0	0
18.95999908	63	3969	56	0	0	1	0	5	1	1	1	2	1	0	5	1	2	55	5	0
27	24	576	0	3	1	0	0	4	0	1	0	3	2	0	6	2	2	24	5	0
24	36	1296	0	14	2	0	0	4	0	1	0	3	4	0	4	1	5	17	1	1
11	35	1225	0	12	3	0	0	3	0	1	0	3	2	0	3	2	1	45	5	0
14.02999973	27	729	0	0	0	0	0	8	0	1	0	2	2	0	6	2	4	4	1	2
81	36	1296	0	0	0	0	0	7	0	1	0	2	4	0	7	2	5	36	1	3
15	42	1764	31	2	2	0	5	0	0	1	0	1	5	0	0	1	1	6	5	0
14	33	1089	0	13	1	0	0	4	0	1	0	3	5	0	7	1	0	21	0	0
10.25	25	625	0	0	0	0	0	4	0	1	0	2	2	0	8	1	2	17	1	1
10	56	3136	0	0	0	0	0	4	0	1	0	1	4	0	2	1	1	37	5	0
12.55000019	37	1369	28	1	2	0	0	4	5	1	1	2	2	0	4	1	0	45	0	0
23	26	676	28	10	1	0	0	4	0	1	3	1	1	0	4	1	2	6	5	0
15.39999962	28	784	28	0	0	0	0	4	0	1	1	2	1	0	7	1	1	18	5	0
39.59999847	57	3249	58	0	0	0	0	7	0	0	0	3	1	0	6	1	0	34	0	0
8.06000042	20	400	0	0	0	0	0	3	0	1	0	2	2	0	8	2	2	26	5	0
14.42000008	45	2025	0	12	1	0	0	4	0	1	0	2	2	0	4	2	3	45	5	0
21.36000061	58	3364	53	0	0	2	0	4	1	1	1	2	1	0	7	1	0	25	0	0
8.300000191	22	484	20	0	0	0	0	4	5	1	1	3	2	0	7	1	2	51	5	0
15	35	1225	34	1	2	0	0	4	0	1	1	2	1	0	4	1	0	51	0	0
32.75	40	1600	41	14	1	3	0	8	1	1	1	2	1	0	6	1	2	5	1	1
10.10000038	23	529	25	0	0	0	0	5	0	3	1	3	2	0	3	1	0	22	0	0
13.5	61	3721	56	0	0	0	0	0	0	0	0	3	1	0	0	1	0	24	0	0
20	52	2704	46	15	1	0	0	4	5	1	1	3	1	0	4	1	0	6	0	0
7.75	55	3025	0	0	0	0	0	4	0	1	0	3	4	0	3	1	0	18	0	0
12.5	32	1024	25	3	1	1	0	6	1	1	1	3	2	0	6	1	1	39	5	0
8.149999619	57	3249	61	8	1	0	0	4	0	1	1	1	1	0	4	1	0	42	0	0
13	63	3969	61	0	0	0	0	1	0	1	1	3	1	0	3	1	4	37	1	2
8.5	19	361	0	17	1	0	0	4	0	1	0	2	2	0	7	1	1	17	5	0
8.5	44	1936	0	12	1	0	0	3	0	1	0	1	2	0	3	2	0	45	0	0
8	24	576	21	1	2	1	0	6	1	1	1	3	2	0	6	1	1	51	5	0
8.5	30	900	28	5	1	0	0	4	0	1	3	2	2	0	5	1	0	26	0	0
19	39	1521	35	3	1	3	0	4	1	1	1	1	1	0	4	1	0	22	0	0
10	38	1444	0	12	3	0	12	0	0	3	0	3	4	14	0	2	0	6	0	0
15	33	1089	0	0	0	0	0	6	0	1	0	3	2	0	6	2	5	36	1	2
14	23	529	24	1	1	0	0	4	0	1	1	3	2	0	5	1	0	42	0	0
14	23	529	0	0	0	0	10	0	0	1	0	4	2	12	0	2	1	24	5	0
27.5	28	784	0	0	0	0	0	6	0	1	0	2	2	0	7	2	5	49	1	1
12.75	24	576	22	1	1	0	0	6	0	2	1	3	2	0	7	1	1	48	1	1
10	23	529	0	0	0	0	0	4	0	1	0	3	2	0	4	1	0	39	0	0
11.10000038	22	484	0	4	1	0	0	4	0	1	0	1	2	0	3	2	0	37	0	0
8.949999809	48	2304	0	17	1	0	0	2	0	1	0	3	4	0	4	1	1	45	5	0
12	39	1521	36	16	1	0	0	3	5	1	1	1	1	0	3	1	1	46	5	0
15	29	841	30	9	1	2	0	6	1	1	1	3	2	0	4	1	3	6	5	0
15	36	1296	33	7	4	1	0	7	1	1	2	2	2	0	4	1	2	41	5	0
20.97999954	36	1296	0	0	0	0	0	8	0	1	0	2	2	0	7	2	2	12	5	0
20	42	1764	31	7	3	0	0	4	0	1	1	2	1	0	4	1	0	41	0	0
18.5	34	1156	25	3	2	0	0	4	0	2	3	2	1	0	2	1	0	39	0	0
15.93000031	50	2500	53	0	0	1	0	4	1	1	1	1	1	0	3	1	0	37	0	0
11	32	1024	27	4	3	0	0	3	0	1	1	3	2	0	4	1	0	45	0	0
13.75	29	841	0	2	2	0	0	4	0	1	0	2	4	0	4	2	4	23	1	2
31	74	5476	57	15	1	0	0	5	0	2	0	2	1	0	2	1	3	51	5	0
14.02999973	33	1089	29	1	2	0	0	6	5	1	1	2	2	0	4	1	0	50	0	0
20.14999962	26	676	0	0	0	0	0	7	0	1	0	3	4	0	7	1	2	31	1	1
8.25	30	900	0	12	1	0	0	7	0	1	0	1	2	0	5	2	0	18	0	0
7.25	26	676	0	0	0	0	0	4	0	1	0	2	2	0	7	1	0	45	0	0
20	36	1296	0	1	4	0	0	4	0	1	0	3	2	0	4	2	4	5	5	0
10.5	22	484	0	2	2	0	0	4	0	1	0	2	2	0	4	2	0	24	0	0
23.84000015	62	3844	50	0	0	0	0	2	0	1	1	3	1	0	4	1	1	41	5	0
8.5	58	3364	0	0	0	0	0	2	0	1	0	2	4	0	4	2	1	37	5	0
11.43999958	44	1936	37	16	1	1	0	4	1	2	1	3	1	0	3	1	0	37	0	0
8.5	22	484	0	1	1	0	0	4	0	3	0	3	2	0	4	1	0	28	0	0
25	56	3136	60	0	0	0	0	2	5	1	1	3	1	0	2	1	0	45	0	0
9.68999958	55	3025	0	0	0	0	0	3	0	2	0	2	2	0	3	2	0	42	0	0
55	26	676	24	1	2	0	0	6	0	1	1	1	1	0	7	1	1	4	5	0
8.880000114	33	1089	0	0	0	0	0	4	0	1	0	2	2	0	3	2	0	34	0	0
25	28	784	28	3	2	0	7	0	5	0	1	2	1	5	0	1	0	24	0	0
17.25	44	1936	44	10	3	1	0	7	1	1	1	2	1	0	7	1	5	26	1	1
22.75	45	2025	42	0	0	1	0	4	1	2	1	4	1	0	4	1	0	41	0	0
19.86000061	57	3249	54	0	0	0	3	0	0	0	0	2	1	4	0	1	0	6	0	0
18	30	900	0	7	2	0	0	0	0	1	0	2	4	6	0	2	2	17	5	0
14	50	2500	46	14	1	0	0	0	0	0	0	2	1	0	0	1	0	6	0	0
8.5	32	1024	0	6	2	0	0	4	0	1	0	2	2	0	4	2	0	42	0	0
13	56	3136	0	0	0	0	0	3	0	1	0	3	3	0	3	2	0	48	0	0
8	48	2304	52	16	1	0	9	0	0	0	0	0	1	0	0	1	0	6	0	0
15	47	2209	0	2	1	0	0	7	0	1	0	1	5	0	6	2	2	37	5	0
22	30	900	27	2	1	0	0	4	0	1	1	1	2	0	4	1	0	48	0	0
9	25	625	0	8	1	0	0	4	0	2	0	2	2	0	4	2	0	42	0	0
35	51	2601	48	0	0	0	0	1	0	1	1	2	1	0	2	1	0	24	0	0
11	20	400	0	0	0	0	0	4	0	1	0	2	2	0	4	2	1	26	5	0
14.64999962	35	1225	30	13	2	2	0	4	1	1	1	2	1	0	4	1	0	4	0	0
7.75	51	2601	0	0	0	0	0	3	0	2	0	3	4	0	6	2	2	28	5	0
4.25	27	729	0	3	2	0	0	4	0	1	0	2	4	0	4	2	0	17	0	0
16	66	4356	64	0	0	0	14	0	0	0	0	1	1	8	0	1	0	12	0	0
17	26	676	0	0	0	0	0	4	0	1	0	2	2	0	8	1	5	47	1	3
10	24	576	22	6	1	0	0	4	0	1	1	2	2	0	4	1	0	11	0	0
9	43	1849	51	0	0	0	0	2	0	3	1	3	1	0	4	1	0	27	0	0
8	24	576	0	3	1	0	2	0	0	1	0	3	2	5	0	2	3	6	1	1
7.25	20	400	0	0	0	0	0	3	0	1	0	3	2	0	3	1	2	28	5	0
13	27	729	0	0	0	0	0	4	0	1	0	4	2	0	4	2	0	24	0	0
17.75	33	1089	29	9	1	0	0	4	0	2	1	2	1	0	4	1	0	37	0	0
8.149999619	40	1600	0	16	1	0	0	7	0	1	0	3	4	0	8	2	5	29	1	2
10	21	441	0	0	0	0	0	6	0	1	0	1	2	0	4	1	0	6	0	0
17	38	1444	33	10	3	0	0	4	0	1	1	3	2	0	4	1	0	42	0	0
15	34	1156	0	10	1	0	0	4	0	2	0	3	2	0	5	1	0	13	0	0
19	33	1089	31	2	1	2	0	6	1	1	1	2	1	0	6	1	0	55	0	0
22.5	24	576	0	0	0	0	0	5	0	1	0	1	2	0	7	1	2	54	1	2
15	37	1369	29	1	2	0	0	4	0	1	1	1	2	0	3	1	0	18	0	0
27.35000038	27	729	25	1	2	0	0	5	0	1	1	3	1	0	7	1	0	29	0	0
28	30	900	29	1	2	0	0	5	5	1	1	1	1	0	4	1	2	29	5	0
15	31	961	0	0	0	0	0	5	0	1	0	2	2	0	4	1	2	37	1	1
27.40999985	45	2025	0	0	0	0	0	5	0	2	0	3	5	0	4	2	3	17	5	0
40	32	1024	0	0	0	0	16	7	0	1	0	1	2	12	7	1	3	36	5	0
20	26	676	0	0	0	0	12	8	0	1	0	3	2	12	0	2	5	36	1	3
48.90000153	50	2500	50	0	0	0	0	3	5	1	1	2	1	0	4	1	0	36	0	0
12.63000011	24	576	29	3	4	0	0	4	0	1	1	2	2	0	4	1	0	39	0	0
6.150000095	31	961	29	2	2	0	0	4	5	1	1	2	1	0	4	1	0	27	0	0
